IntDstIP,IntSrcIP,totalDestinationBytes,totalDestinationPackets,totalSourcesPackets,direction,totalSourceBytes,protocolName,sourcePort,destinationPort,label
3232236922,3232236138,512,8,20,1,1304,1,2540,80,4
3232236922,3232236403,256,4,10,1,652,1,1652,80,4
3232236922,3232236138,384,6,9,1,582,1,2179,80,4
3232236922,3232236138,1452,22,17,1,1094,1,2001,80,4
3232236922,3232236138,512,8,20,1,1304,1,2336,80,4
3232236922,3232236138,1848,28,20,1,1286,1,2025,80,4
3232236922,3232236403,1188,18,13,1,836,1,1317,80,4
3232236922,3232236403,792,12,10,1,644,1,1257,80,4
3232236922,3232236403,256,4,6,1,388,1,1585,80,4
3232236922,3232235877,0,0,6,1,396,1,4434,80,4
3232236922,3232236145,1188,18,11,1,708,1,2362,80,4
3232236922,3232235877,792,12,13,1,844,1,4327,80,4
3232236922,3232236145,0,0,3,1,198,1,3136,80,4
3232236922,3232235877,0,0,662,1,42368,1,3872,80,4
3232236922,3232236145,256,4,8,1,524,1,2958,80,4
3232236922,3232236145,768,12,6,1,384,1,2476,80,4
3232236922,3232236403,1056,16,12,1,772,1,1302,80,4
3232236922,3232236403,384,6,3,1,192,1,1513,80,4
3232236922,3232236403,256,4,10,1,652,1,1780,80,4
3232236922,3232236145,792,12,7,1,450,1,2317,80,4
3232236922,3232236145,256,4,8,1,524,1,2904,80,4
3232236922,3232236145,1188,18,11,1,708,1,2241,80,4
3232236922,3232236138,256,4,8,1,520,1,2474,80,4
3232236922,3232235877,256,4,10,1,652,1,4715,80,4
3232236922,3232236145,128,2,4,1,262,1,2897,80,4
3232236922,3232236145,528,8,10,1,652,1,2696,80,4
3232236922,3232235877,256,4,6,1,388,1,4047,80,4
3232236922,3232236145,384,6,3,1,192,1,2502,80,4
3232236922,3232235877,256,4,6,1,388,1,4110,80,4
3232236922,3232236403,0,0,6,1,396,1,2056,80,4
3232236922,3232236145,128,2,2,1,130,1,2544,80,4
3232236364,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,256,4,6,1,392,1,2765,80,4
3232236922,3232235877,768,12,6,1,384,1,4155,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,528,8,12,1,780,1,4728,80,4
3232236922,3232235877,792,12,8,1,514,1,3890,80,4
3232236922,3232236403,1188,18,13,1,836,1,1255,80,4
3232236922,3232235877,128,2,5,1,326,1,4574,80,4
3232236922,3232236403,1584,24,18,1,1158,1,1407,80,4
3232236922,3232236145,128,2,2,1,130,1,2571,80,4
3232236922,3232236145,256,4,6,1,392,1,2709,80,4
3232236922,3232235877,1584,24,16,1,1028,1,3995,80,4
3232236922,3232236403,1848,28,24,1,1546,1,1326,80,4
3232236922,3232236145,256,4,8,1,524,1,2884,80,4
3232236922,3232235877,792,12,10,1,644,1,3798,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,512,8,4,1,256,1,1540,80,4
3232236922,3232235877,256,4,6,1,388,1,4044,80,4
3232236922,3232236145,0,0,6,1,396,1,3156,80,4
3232236922,3232235877,256,4,8,1,520,1,4174,80,4
3232236922,3232236145,128,2,2,1,130,1,2491,80,4
3232236922,3232235877,512,8,12,1,776,1,4099,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,128,2,5,1,326,1,4583,80,4
3232236922,3232236138,384,6,13,1,846,1,2752,80,4
3232236922,3232236138,256,4,10,1,652,1,2374,80,4
3232236922,3232235877,1584,24,16,1,1028,1,3932,80,4
3232236922,3232236145,0,0,6,1,396,1,3161,80,4
3232236922,3232236403,256,4,2,1,128,1,1522,80,4
3232236300,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236138,1056,16,16,1,1036,1,2682,80,4
3232236922,3232235877,256,4,6,1,388,1,4145,80,4
3232236922,3232236145,528,8,10,1,652,1,2694,80,4
3232236922,3232236145,264,4,5,1,326,1,2695,80,4
3232236922,3232236403,256,4,10,1,652,1,1772,80,4
3232236922,3232236403,1188,18,13,1,836,1,1448,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,264,4,4,1,260,1,2700,80,4
3232236922,3232236138,384,6,9,1,582,1,2078,80,4
3232236922,3232236138,792,12,8,1,514,1,1797,80,4
3232236922,3232235877,256,4,8,1,520,1,4282,80,4
3232236922,3232235877,256,4,8,1,520,1,4347,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,256,4,8,1,524,1,3051,80,4
3232236922,3232236138,256,4,8,1,520,1,2444,80,4
3232236922,3232235877,128,2,4,1,260,1,4508,80,4
3232236922,3232235877,396,6,5,1,322,1,3973,80,4
3232236922,3232236145,1792,28,14,1,896,1,2291,80,4
3232236922,3232236403,128,2,3,1,194,1,1552,80,4
3232236922,3232236138,256,4,10,1,652,1,2240,80,4
3232236922,3232236145,256,4,8,1,524,1,2894,80,4
3232236922,3232236145,256,4,6,1,392,1,2845,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236138,1184,18,20,1,1296,1,2632,80,4
3232236922,3232236138,1584,24,18,1,1158,1,1873,80,4
3232236922,3232236138,256,4,8,1,520,1,2624,80,4
3232236922,3232236145,0,0,3,1,198,1,3123,80,4
3232236922,3232235877,256,4,6,1,388,1,4127,80,4
3232236922,3232236403,0,0,6,1,396,1,2049,80,4
3232236922,3232236403,1188,18,13,1,836,1,1258,80,4
3232236922,3232236145,256,4,6,1,392,1,2802,80,4
3232236922,3232236145,128,2,3,1,196,1,2715,80,4
3232236922,3232236403,392,6,11,1,716,1,1783,80,4
3232236922,3232236145,792,12,7,1,450,1,2463,80,4
3232236922,3232235877,0,0,16,1,1024,1,3816,80,4
3232236922,3232236138,256,4,2,1,128,1,2138,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,256,4,6,1,388,1,4155,80,4
3232236922,3232236138,512,8,20,1,1304,1,2277,80,4
3232236922,3232236145,256,4,8,1,524,1,2938,80,4
3232236922,3232236138,512,8,16,1,1040,1,2461,80,4
3232236922,3232236145,792,12,7,1,450,1,2255,80,4
3232236922,3232236138,256,4,8,1,520,1,2414,80,4
3232236922,3232236403,128,2,4,1,260,1,1888,80,4
3232236922,3232236138,384,6,12,1,780,1,2772,80,4
3232236922,3232236145,1188,18,11,1,708,1,2308,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236138,512,8,20,1,1304,1,2522,80,4
3232236922,3232235877,256,4,6,1,388,1,4130,80,4
3232236922,3232235877,256,4,8,1,520,1,4292,80,4
3232236922,3232236403,128,2,4,1,260,1,1979,80,4
3232236922,3232236403,396,6,5,1,322,1,1499,80,4
3232236922,3232236145,256,4,6,1,392,1,2790,80,4
3232236922,3232236138,512,8,4,1,256,1,2002,80,4
3232236310,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,256,4,8,1,520,1,1934,80,4
3232236922,3232235877,256,4,10,1,652,1,4552,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1433,80,4
3232236922,3232235877,792,12,10,1,644,1,4021,80,4
3232236922,3232236138,512,8,18,1,1172,1,2199,80,4
3232236922,3232235877,792,12,13,1,844,1,4391,80,4
3232236922,3232236145,128,2,1,1,64,1,2500,80,4
3232236922,3232236403,0,0,6,1,396,1,2090,80,4
3232236922,3232235877,792,12,10,1,644,1,3858,80,4
3232236922,3232236145,1056,16,11,1,710,1,2288,80,4
3232236922,3232236145,0,0,6,1,396,1,3076,80,4
3232236922,3232236403,128,2,5,1,326,1,1757,80,4
3232236922,3232236403,128,2,1,1,64,1,1561,80,4
3232236289,3232236144,0,0,1,1,64,1,52707,8080,4
3232236922,3232235877,660,10,9,1,580,1,3977,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,1056,16,14,1,908,1,2676,80,4
3232236922,3232235877,792,12,10,1,644,1,4001,80,4
3232236922,3232236145,256,4,4,1,260,1,2507,80,4
3232236922,3232236145,1188,18,11,1,708,1,2279,80,4
3232236922,3232236403,256,4,8,1,520,1,1858,80,4
3232236922,3232236138,784,12,20,1,1300,1,2710,80,4
3232236922,3232236145,128,2,4,1,262,1,3062,80,4
3232236922,3232236138,512,8,4,1,256,1,2145,80,4
3232236922,3232236138,792,12,8,1,514,1,1808,80,4
3232236922,3232236138,256,4,10,1,652,1,2497,80,4
3232236922,3232236403,256,4,8,1,520,1,1875,80,4
3232236922,3232235877,0,0,6,1,396,1,4420,80,4
3232236922,3232236138,1188,18,15,1,966,1,2019,80,4
3232236922,3232236145,792,12,8,1,516,1,2352,80,4
3232236922,3232236145,396,6,4,1,258,1,2346,80,4
3232236922,3232236403,256,4,6,1,388,1,1509,80,4
3232236922,3232236403,128,2,4,1,260,1,1895,80,4
3232236922,3232236145,396,6,4,1,258,1,2292,80,4
3232236922,3232235877,0,0,9,1,594,1,4453,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,792,12,10,1,644,1,1267,80,4
3232236922,3232236145,128,2,4,1,262,1,2883,80,4
3232236922,3232236138,640,10,5,1,320,1,2046,80,4
3232236922,3232235877,256,4,10,1,652,1,4652,80,4
3232236922,3232236403,792,12,8,1,514,1,1271,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,256,4,10,1,652,1,1737,80,4
3232236922,3232235877,128,2,5,1,326,1,4749,80,4
3232236922,3232236145,264,4,3,1,194,1,2456,80,4
3232236922,3232235877,1188,18,13,1,836,1,3843,80,4
3232236922,3232236403,256,4,10,1,652,1,1701,80,4
3232236922,3232236145,128,2,1,1,64,1,2498,80,4
3232236323,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236145,128,2,3,1,196,1,2838,80,4
3232236922,3232236403,0,0,429,1,28314,1,2101,80,4
3232236922,3232235877,256,4,6,1,388,1,4067,80,4
3232236922,3232236403,128,2,3,1,194,1,1588,80,4
3232236922,3232235877,512,8,4,1,256,1,4134,80,4
3232236922,3232235877,792,12,10,1,644,1,4023,80,4
3232236922,3232236145,128,2,2,1,130,1,2520,80,4
3232236922,3232236138,640,10,5,1,320,1,2077,80,4
3232236311,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236138,512,8,12,1,776,1,2066,80,4
3232236922,3232236138,384,6,13,1,846,1,2528,80,4
3232236922,3232236145,128,2,3,1,196,1,2729,80,4
3232236922,3232236403,1188,18,13,1,836,1,1489,80,4
3232236922,3232236138,512,8,20,1,1304,1,2436,80,4
3232236922,3232236403,528,8,8,1,516,1,1250,80,4
3232236922,3232236138,396,6,5,1,322,1,1937,80,4
3232236922,3232236403,920,14,15,1,972,1,1743,80,4
3232236922,3232236403,0,0,3,1,198,1,2047,80,4
3232236922,3232236138,512,8,16,1,1040,1,2398,80,4
3232236922,3232236138,896,14,7,1,448,1,2163,80,4
3232236922,3232236138,512,8,12,1,776,1,2157,80,4
3232236922,3232236145,256,4,6,1,392,1,2870,80,4
3232236922,3232236403,1152,18,9,1,576,1,1294,80,4
3232236922,3232236138,384,6,9,1,582,1,2132,80,4
3232236922,3232236145,256,4,5,1,326,1,2775,80,4
3232236922,3232236403,0,0,9,1,594,1,2029,80,4
3232236922,3232236138,512,8,16,1,1040,1,2561,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,384,6,12,1,780,1,4190,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,1056,16,14,1,902,1,3845,80,4
3232236922,3232236403,0,0,3,1,198,1,2092,80,4
3232236922,3232236403,512,8,16,1,1040,1,1841,80,4
3232236922,3232236403,0,0,6,1,396,1,2096,80,4
3232236922,3232236403,0,0,6,1,396,1,2058,80,4
3232236922,3232236138,2640,40,36,1,2328,1,2663,80,4
3232236922,3232236145,256,4,4,1,260,1,2608,80,4
3232236922,3232236145,256,4,8,1,524,1,2908,80,4
3232236922,3232236145,256,4,6,1,392,1,2753,80,4
3232236922,3232236403,1188,18,15,1,966,1,1493,80,4
3232236355,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236138,512,8,16,1,1040,1,2282,80,4
3232236922,3232236138,652,10,11,1,710,1,2045,80,4
3232236922,3232236403,512,8,4,1,256,1,1532,80,4
3232236922,3232235877,256,4,6,1,388,1,4030,80,4
3232236922,3232235877,528,8,8,1,516,1,3777,80,4
3232236922,3232235877,1056,16,12,1,772,1,3778,80,4
3232236922,3232236145,256,4,4,1,260,1,2590,80,4
3232236922,3232235877,256,4,2,1,128,1,4647,80,4
3232236922,3232236403,392,6,11,1,716,1,1814,80,4
3232236922,3232236403,1584,24,18,1,1158,1,1277,80,4
3232236922,3232235877,256,4,6,1,388,1,4128,80,4
3232236922,3232236145,128,2,4,1,262,1,2955,80,4
3232236922,3232236403,792,12,10,1,644,1,1291,80,4
3232236922,3232236403,0,0,3,1,198,1,2063,80,4
3232236922,3232235877,384,6,9,1,582,1,4121,80,4
3232236922,3232236145,1584,24,14,1,900,1,2247,80,4
3232236922,3232236145,1188,18,11,1,708,1,2379,80,4
3232236922,3232236138,384,6,15,1,978,1,2585,80,4
3232236922,3232236145,256,4,8,1,524,1,3032,80,4
3232236297,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236138,1024,16,8,1,512,1,2121,80,4
3232236922,3232236145,792,12,7,1,450,1,2389,80,4
3232236922,3232236138,512,8,16,1,1040,1,2530,80,4
3232236922,3232236403,792,12,10,1,644,1,1333,80,4
3232236922,3232235877,0,0,6,1,396,1,4401,80,4
3232236922,3232236145,256,4,8,1,524,1,2989,80,4
3232236922,3232236138,1188,18,13,1,836,1,2012,80,4
3232236922,3232236403,792,12,10,1,644,1,1329,80,4
3232236922,3232236145,660,10,7,1,452,1,2236,80,4
3232236922,3232236138,896,14,7,1,448,1,2137,80,4
3232236922,3232236145,792,12,8,1,516,1,2468,80,4
3232236922,3232235877,1980,30,21,1,1350,1,4018,80,4
3232236922,3232236403,128,2,5,1,326,1,1754,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1395,80,4
3232236922,3232236145,1056,16,14,1,908,1,2656,80,4
3232236922,3232236403,792,12,8,1,514,1,1285,80,4
3232236922,3232236138,128,2,4,1,260,1,2789,80,4
3232236922,3232235877,256,4,10,1,652,1,4667,80,4
3232236922,3232236403,396,6,5,1,322,1,1251,80,4
3232236922,3232236138,512,8,12,1,776,1,2091,80,4
3232236922,3232236145,128,2,4,1,262,1,3019,80,4
3232236922,3232236138,384,6,9,1,582,1,2051,80,4
3232236922,3232236403,0,0,6,1,396,1,2083,80,4
3232236922,3232236145,384,6,6,1,390,1,2494,80,4
3232236922,3232236145,128,2,2,1,130,1,2588,80,4
3232236922,3232235877,1452,22,19,1,1224,1,3900,80,4
3232236922,3232235877,384,6,3,1,192,1,4045,80,4
3232236922,3232236403,792,12,10,1,644,1,1458,80,4
3232236922,3232236403,256,4,10,1,652,1,1705,80,4
3232236922,3232236145,1584,24,18,1,1164,1,2651,80,4
3232236922,3232236403,0,0,9,1,594,1,2060,80,4
3232236922,3232236145,1056,16,14,1,908,1,2678,80,4
3232236922,3232236138,384,6,15,1,978,1,2309,80,4
3232236922,3232235877,256,4,11,1,718,1,4350,80,4
3232236922,3232236138,1536,24,12,1,768,1,2153,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,256,4,10,1,652,1,1804,80,4
3232236327,3232236144,0,0,1,1,64,1,52707,80,4
3232236328,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236145,256,4,4,1,260,1,2587,80,4
3232236922,3232235877,792,12,10,1,644,1,3807,80,4
3232236922,3232236145,396,6,4,1,258,1,2390,80,4
3232236922,3232236145,128,2,3,1,196,1,2818,80,4
3232236922,3232235877,256,4,6,1,388,1,4111,80,4
3232236922,3232236145,128,2,2,1,130,1,2613,80,4
3232236922,3232235877,0,0,16,1,1024,1,3863,80,4
3232236922,3232236403,128,2,5,1,326,1,1699,80,4
3232236922,3232236145,0,0,3,1,192,1,2329,80,4
3232236922,3232236403,256,4,10,1,652,1,1691,80,4
3232236922,3232235877,384,6,9,1,582,1,4074,80,4
3232236922,3232236138,512,8,16,1,1040,1,2295,80,4
3232236922,3232235877,792,12,10,1,644,1,3964,80,4
3232236922,3232236138,384,6,15,1,978,1,2538,80,4
3232236922,3232236403,256,4,10,1,652,1,1767,80,4
3232236922,3232236145,128,2,3,1,196,1,2784,80,4
3232236922,3232235877,256,4,6,1,388,1,4113,80,4
3232236922,3232235877,792,12,10,1,644,1,3865,80,4
2211115464,3232236138,6387174,4546,2288,0,146728,1,1789,80,4
3232236922,3232235877,1056,16,12,1,772,1,3886,80,4
3232236922,3232236138,512,8,20,1,1304,1,2212,80,4
3232236922,3232236403,128,2,5,1,326,1,1667,80,4
3232236922,3232236145,128,2,3,1,196,1,2759,80,4
3232236922,3232235877,1188,18,13,1,836,1,4027,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,256,4,4,1,260,1,2528,80,4
3232236922,3232236138,384,6,9,1,582,1,2056,80,4
3232236922,3232236145,128,2,2,1,130,1,2508,80,4
3232236922,3232236403,256,4,8,1,520,1,1923,80,4
3232236922,3232236145,256,4,6,1,392,1,2799,80,4
3232236922,3232235877,256,4,10,1,652,1,4681,80,4
3232236922,3232236145,512,8,4,1,256,1,2560,80,4
3232236333,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,256,4,10,1,652,1,1721,80,4
3232236922,3232235877,1056,16,16,1,1036,1,4730,80,4
3232236922,3232236138,512,8,16,1,1040,1,2409,80,4
3232236922,3232236138,512,8,16,1,1040,1,2740,80,4
3232236922,3232236138,512,8,20,1,1304,1,2371,80,4
3232236922,3232235877,384,6,9,1,582,1,4035,80,4
3232236922,3232236403,660,10,9,1,580,1,1453,80,4
3232236922,3232236145,396,6,4,1,258,1,2413,80,4
3232236922,3232236403,256,4,8,1,520,1,1989,80,4
3232236922,3232236403,792,12,10,1,646,1,1784,80,4
3232236922,3232236145,396,6,4,1,258,1,2393,80,4
3232236922,3232236145,128,2,3,1,196,1,2743,80,4
3232236922,3232236138,2376,36,30,1,1938,1,2649,80,4
3232236922,3232236138,512,8,18,1,1172,1,2432,80,4
3232236922,3232236403,384,6,9,1,582,1,1599,80,4
3232236315,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,256,4,6,1,392,1,2829,80,4
3232236922,3232235877,128,2,4,1,260,1,4241,80,4
3232236922,3232236138,1584,24,20,1,1288,1,1993,80,4
3232236922,3232236138,256,4,10,1,652,1,2433,80,4
3232236922,3232235877,256,4,8,1,520,1,4176,80,4
3232236922,3232236138,512,8,20,1,1304,1,2340,80,4
3232236922,3232236403,0,0,6,1,396,1,2094,80,4
3232236922,3232235877,128,2,7,1,458,1,4382,80,4
3232236922,3232236403,256,4,8,1,520,1,1851,80,4
3232236922,3232236145,1152,18,9,1,576,1,2555,80,4
3232236922,3232235877,128,2,5,1,326,1,4686,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,1056,16,16,1,1036,1,1778,80,4
3232236922,3232235877,256,4,8,1,520,1,4248,80,4
3232236922,3232236403,384,6,9,1,582,1,1546,80,4
3232236922,3232236145,792,12,8,1,516,1,2337,80,4
3232236332,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236138,792,12,8,1,514,1,1837,80,4
3232236922,3232236138,256,4,10,1,652,1,2257,80,4
3232236922,3232236138,1584,24,18,1,1158,1,1997,80,4
3232236922,3232236138,1584,24,16,1,1028,1,2026,80,4
3232236922,3232236138,256,4,10,1,652,1,2453,80,4
3232236922,3232235877,0,0,3,1,198,1,4448,80,4
3232236922,3232236138,512,8,20,1,1304,1,2466,80,4
3232236922,3232235877,256,4,6,1,388,1,4059,80,4
3232236922,3232235877,0,0,12,1,768,1,3780,80,4
3232236922,3232236138,512,8,16,1,1040,1,2581,80,4
3232236922,3232236138,512,8,20,1,1304,1,2572,80,4
3232236922,3232235877,256,4,8,1,520,1,4186,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1286,80,4
3232236922,3232235877,384,6,9,1,582,1,4160,80,4
3232236922,3232235877,384,6,10,1,648,1,4222,80,4
3232236922,3232236145,396,6,4,1,258,1,2432,80,4
3232236922,3232236145,128,2,4,1,262,1,2627,80,4
3232236922,3232236403,128,2,3,1,194,1,1533,80,4
3232236922,3232236403,256,4,8,1,520,1,1961,80,4
3232236922,3232235877,528,8,12,1,780,1,4440,80,4
3232236922,3232236403,1188,18,13,1,836,1,1404,80,4
3232236922,3232236145,1584,24,14,1,900,1,2244,80,4
3232236922,3232236403,528,8,12,1,780,1,1801,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,256,4,8,1,520,1,4398,80,4
3232236922,3232236145,128,2,3,1,196,1,2874,80,4
3232236922,3232236145,256,4,8,1,524,1,2927,80,4
3232236922,3232236138,256,4,6,1,388,1,2083,80,4
3232236922,3232236403,256,4,10,1,652,1,1669,80,4
3232236322,3232236144,0,0,1,1,64,1,52708,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,792,12,7,1,450,1,2306,80,4
3232236922,3232236138,1152,18,9,1,576,1,2749,80,4
3232236922,3232236138,1584,24,18,1,1158,1,1826,80,4
3232236922,3232236145,256,4,6,1,392,1,2734,80,4
3232236922,3232236138,256,4,10,1,652,1,2554,80,4
3232236922,3232236138,384,6,15,1,978,1,2717,80,4
3232236922,3232236138,384,6,13,1,846,1,2590,80,4
3232236922,3232235877,256,4,6,1,388,1,4045,80,4
3232236922,3232236138,1452,22,19,1,1224,1,1876,80,4
3232236922,3232236403,0,0,6,1,396,1,2099,80,4
3232236922,3232235877,256,4,8,1,520,1,4381,80,4
3232236922,3232235877,0,0,16,1,1024,1,3841,80,4
3232236922,3232236403,256,4,6,1,388,1,1604,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,0,0,6,1,396,1,3120,80,4
3232236922,3232235877,1056,16,16,1,1036,1,4489,80,4
3232236922,3232235877,1980,30,23,1,1480,1,3907,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,2048,32,16,1,1024,1,4712,80,4
3232236922,3232235877,384,6,12,1,780,1,4235,80,4
3232236922,3232236403,0,0,6,1,396,1,2072,80,4
3232236922,3232236145,0,0,3,1,198,1,3084,80,4
3232236922,3232236145,1188,18,11,1,708,1,2398,80,4
3232236922,3232236145,0,0,6,1,396,1,3073,80,4
3232236922,3232236403,256,4,8,1,520,1,1997,80,4
3232236922,3232236145,256,4,4,1,260,1,2519,80,4
3232236922,3232236145,128,2,1,1,64,1,2499,80,4
3232236922,3232236145,0,0,724,1,46336,1,2331,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236362,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,256,4,6,1,392,1,2811,80,4
3232236922,3232236145,256,4,4,1,260,1,2539,80,4
3232236922,3232236145,0,0,6,1,396,1,3165,80,4
3232236922,3232236138,520,8,16,1,1042,1,2602,80,4
3232236922,3232236145,660,10,7,1,452,1,2407,80,4
3232236922,3232236138,1584,24,20,1,1288,1,2032,80,4
3232236922,3232236138,1980,30,21,1,1350,1,1816,80,4
3232236922,3232235877,0,0,4,1,256,1,3868,80,4
3232236922,3232236403,1188,18,13,1,836,1,1354,80,4
3232236922,3232236138,256,4,2,1,128,1,2599,80,4
3232236922,3232236145,256,4,6,1,392,1,2826,80,4
3232236327,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236145,128,2,2,1,130,1,2607,80,4
3232236922,3232235877,256,4,8,1,520,1,4180,80,4
3232236922,3232236145,128,2,3,1,196,1,2855,80,4
3232236922,3232236403,0,0,6,1,396,1,2085,80,4
3232236922,3232236403,256,4,6,1,388,1,1589,80,4
3232236922,3232236145,660,10,7,1,452,1,2256,80,4
3232236922,3232236138,128,2,1,1,64,1,2056,80,4
3232236922,3232236138,0,0,16,1,1024,1,1848,80,4
3232236313,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232235877,1664,26,13,1,832,1,4599,80,4
3232236922,3232236403,640,10,5,1,320,1,1842,80,4
3232236922,3232235877,256,4,10,1,652,1,4631,80,4
3232236922,3232236138,256,4,8,1,520,1,2206,80,4
3232236922,3232236403,396,6,5,1,322,1,1417,80,4
3232236922,3232236138,512,8,20,1,1304,1,2229,80,4
3232236922,3232236145,396,6,4,1,258,1,2440,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1475,80,4
3232236922,3232235877,1188,18,13,1,836,1,3916,80,4
3232236922,3232235877,128,2,3,1,194,1,4062,80,4
3232236922,3232236403,1188,18,13,1,836,1,1306,80,4
3232236922,3232236403,256,4,6,1,388,1,1526,80,4
3232236922,3232236138,384,6,12,1,780,1,2769,80,4
3232236922,3232236138,1980,30,23,1,1480,1,1825,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,792,12,8,1,516,1,2313,80,4
3232236922,3232235877,792,12,10,1,644,1,3795,80,4
3232236349,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232235877,396,6,5,1,322,1,3985,80,4
3232236922,3232236403,384,6,9,1,582,1,1531,80,4
3232236922,3232235877,256,4,6,1,388,1,4094,80,4
3232236922,3232236403,256,4,6,1,388,1,1536,80,4
3232236922,3232236403,256,4,2,1,128,1,1512,80,4
3232236922,3232236138,792,12,8,1,514,1,1792,80,4
3232236922,3232236145,256,4,8,1,524,1,3047,80,4
3232236922,3232236403,256,4,6,1,388,1,1659,80,4
3232236922,3232236403,128,2,3,1,194,1,1505,80,4
3232236922,3232236403,256,4,8,1,520,1,1921,80,4
3232236922,3232236138,792,12,8,1,514,1,1807,80,4
3232236922,3232236145,0,0,6,1,396,1,3092,80,4
3232236922,3232235877,256,4,8,1,520,1,4211,80,4
3232236922,3232236403,128,2,4,1,260,1,1936,80,4
3232236922,3232235877,1188,18,15,1,966,1,3974,80,4
3232236922,3232236403,1188,18,15,1,966,1,1363,80,4
3232236922,3232236145,256,4,6,1,392,1,2712,80,4
3232236922,3232236403,256,4,6,1,388,1,1544,80,4
3232236922,3232236145,792,12,7,1,450,1,2246,80,4
3232236922,3232236403,256,4,8,1,520,1,1908,80,4
3232236922,3232235877,128,2,4,1,260,1,4396,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236306,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,1584,24,14,1,900,1,2415,80,4
3232236922,3232236403,384,6,9,1,582,1,1628,80,4
3232236922,3232236145,396,6,4,1,258,1,2480,80,4
3232236922,3232236138,256,4,10,1,652,1,2304,80,4
3232236922,3232236403,792,12,10,1,644,1,1431,80,4
3232236922,3232236145,792,12,8,1,516,1,2401,80,4
3232236922,3232236145,0,0,3,1,198,1,3116,80,4
3232236922,3232236138,1188,18,13,1,836,1,1992,80,4
3232236922,3232236138,512,8,18,1,1172,1,2408,80,4
3232236922,3232236403,256,4,8,1,520,1,1890,80,4
3232236922,3232236138,1792,28,14,1,896,1,1951,80,4
3232236922,3232236138,1584,24,18,1,1158,1,1880,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1421,80,4
3232236922,3232236145,256,4,6,1,392,1,2809,80,4
3232236922,3232235877,0,0,3,1,198,1,4416,80,4
3232236922,3232236138,2640,40,32,1,2060,1,1965,80,4
3232236922,3232236403,256,4,8,1,520,1,1865,80,4
3232236922,3232236138,512,8,19,1,1238,1,2636,80,4
